Time, N1, N2, EGT1, EGT2, Fuel Level, Fuel Flow
2024-12-27-19:32:59.319, 17400, 17400, nan, 20, 19992.4, 8.7
2024-12-27-19:32:59.324, 17450, 17450, nan, 20, 19992.4, 8.725
2024-12-27-19:32:59.329, 17500, 17500, nan, 20, 19992.3, 8.75
2024-12-27-19:32:59.334, 17550, 17550, nan, 20, 19992.3, 8.775
2024-12-27-19:32:59.339, 17600, 17600, nan, 20, 19992.2, 8.8
2024-12-27-19:32:59.344, 17650, 17650, nan, 20, 19992.2, 8.825
2024-12-27-19:32:59.349, 17700, 17700, nan, 20, 19992.1, 8.85
2024-12-27-19:32:59.354, 17750, 17750, nan, 20, 19992.1, 8.875
2024-12-27-19:32:59.359, 17800, 17800, nan, 20, 19992.1, 8.9
2024-12-27-19:32:59.364, 17850, 17850, nan, 20, 19992, 8.925
2024-12-27-19:32:59.369, 17900, 17900, nan, 20, 19992, 8.95
2024-12-27-19:32:59.374, 17950, 17950, nan, 20, 19991.9, 8.975
2024-12-27-19:32:59.379, 18000, 18000, nan, 20, 19991.9, 9
2024-12-27-19:32:59.384, 18050, 18050, nan, 20, 19991.8, 9.025
2024-12-27-19:32:59.389, 18100, 18100, nan, 20, 19991.8, 9.05
2024-12-27-19:32:59.394, 18150, 18150, nan, 20, 19991.7, 9.075
2024-12-27-19:32:59.399, 18200, 18200, nan, 20, 19991.7, 9.1
2024-12-27-19:32:59.404, 18250, 18250, nan, 20, 19991.7, 9.125
2024-12-27-19:32:59.409, 18300, 18300, nan, 20, 19991.6, 9.15
2024-12-27-19:32:59.414, 18350, 18350, nan, 20, 19991.6, 9.175
2024-12-27-19:32:59.419, 18400, 18400, nan, 20, 19991.5, 9.2
2024-12-27-19:32:59.424, 18450, 18450, nan, 20, 19991.5, 9.225
2024-12-27-19:32:59.429, 18500, 18500, nan, 20, 19991.4, 9.25
2024-12-27-19:32:59.434, 18550, 18550, nan, 20, 19991.4, 9.275
2024-12-27-19:32:59.439, 18600, 18600, nan, 20, 19991.3, 9.3
2024-12-27-19:32:59.444, 18650, 18650, nan, 20, 19991.3, 9.325
2024-12-27-19:32:59.449, 18700, 18700, nan, 20, 19991.2, 9.35
2024-12-27-19:32:59.454, 18750, 18750, nan, 20, 19991.2, 9.375
2024-12-27-19:32:59.459, 18800, 18800, nan, 20, 19991.1, 9.4
2024-12-27-19:32:59.464, 18850, 18850, nan, 20, 19991.1, 9.425
2024-12-27-19:32:59.469, 18900, 18900, nan, 20, 19991, 9.45
2024-12-27-19:32:59.474, 18950, 18950, nan, 20, 19991, 9.475
2024-12-27-19:32:59.479, 19000, 19000, nan, 20, 19991, 9.5
2024-12-27-19:32:59.484, 19050, 19050, nan, 20, 19990.9, 9.525
2024-12-27-19:32:59.489, 19100, 19100, nan, 20, 19990.9, 9.55
2024-12-27-19:32:59.494, 19150, 19150, nan, 20, 19990.8, 9.575
2024-12-27-19:32:59.499, 19200, 19200, nan, 20, 19990.8, 9.6
2024-12-27-19:32:59.504, 19250, 19250, nan, 20, 19990.7, 9.625
2024-12-27-19:32:59.509, 19300, 19300, nan, 20, 19990.7, 9.65
2024-12-27-19:32:59.514, 19350, 19350, nan, 20, 19990.6, 9.675
2024-12-27-19:32:59.519, 19400, 19400, nan, 20, 19990.6, 9.7
2024-12-27-19:32:59.524, 19450, 19450, nan, 20, 19990.5, 9.725
2024-12-27-19:32:59.529, 19500, 19500, nan, 20, 19990.5, 9.75
2024-12-27-19:32:59.534, 19550, 19550, nan, 20, 19990.4, 9.775
2024-12-27-19:32:59.539, 19600, 19600, nan, 20, 19990.4, 9.8
2024-12-27-19:32:59.544, 19650, 19650, nan, 20, 19990.3, 9.825
2024-12-27-19:32:59.549, 19700, 19700, nan, 20, 19990.3, 9.85
2024-12-27-19:32:59.554, 19750, 19750, nan, 20, 19990.2, 9.875
2024-12-27-19:32:59.559, 19800, 19800, nan, 20, 19990.2, 9.9
2024-12-27-19:32:59.564, 19850, 19850, nan, 20, 19990.1, 9.925
2024-12-27-19:32:59.569, 19900, 19900, nan, 20, 19990.1, 9.95
2024-12-27-19:32:59.574, 19950, 19950, nan, 20, 19990, 9.975
2024-12-27-19:32:59.579, 20000, 20000, nan, 21.9553, 19990, 10.0662
2024-12-27-19:32:59.584, 20049.7, 20049.7, nan, 23.9009, 19989.9, 10.157
2024-12-27-19:32:59.589, 20099.2, 20099.2, nan, 25.8368, 19989.9, 10.2474
2024-12-27-19:32:59.594, 20148.4, 20148.4, nan, 27.7632, 19989.8, 10.3373
2024-12-27-19:32:59.599, 20197.4, 20197.4, nan, 29.6802, 19989.8, 10.4267
2024-12-27-19:32:59.604, 20246.1, 20246.1, nan, 31.5878, 19989.7, 10.5158
2024-12-27-19:32:59.609, 20294.6, 20294.6, nan, 33.4861, 19989.7, 10.6044
2024-12-27-19:32:59.614, 20342.9, 20342.9, nan, 35.3752, 19989.6, 10.6925
2024-12-27-19:32:59.619, 20391, 20391, nan, 37.2553, 19989.6, 10.7802
2024-12-27-19:32:59.624, 20438.8, 20438.8, nan, 39.1264, 19989.5, 10.8676
2024-12-27-19:32:59.629, 20486.4, 20486.4, nan, 40.9885, 19989.4, 10.9545
2024-12-27-19:32:59.634, 20533.7, 20533.7, nan, 42.8418, 19989.4, 11.041
2024-12-27-19:32:59.639, 20580.9, 20580.9, nan, 44.6864, 19989.3, 11.127
2024-12-27-19:32:59.644, 20627.8, 20627.8, nan, 46.5223, 19989.3, 11.2127
2024-12-27-19:32:59.649, 20674.5, 20674.5, nan, 48.3497, 19989.2, 11.298
2024-12-27-19:32:59.654, 20721, 20721, nan, 50.1685, 19989.2, 11.3829
2024-12-27-19:32:59.659, 20767.2, 20767.2, nan, 51.9789, 19989.1, 11.4673
2024-12-27-19:32:59.664, 20813.3, 20813.3, nan, 53.7809, 19989.1, 11.5514
2024-12-27-19:32:59.669, 20859.1, 20859.1, nan, 55.5747, 19989, 11.6352
2024-12-27-19:32:59.674, 20904.8, 20904.8, nan, 57.3603, 19988.9, 11.7185
2024-12-27-19:32:59.680, 20950.2, 20950.2, nan, 59.1378, 19988.9, 11.8014
2024-12-27-19:32:59.685, 20995.4, 20995.4, nan, 60.9072, 19988.8, 11.884
2024-12-27-19:32:59.690, 21040.4, 21040.4, nan, 62.6687, 19988.8, 11.9662
2024-12-27-19:32:59.695, 21085.2, 21085.2, nan, 64.4222, 19988.7, 12.048
2024-12-27-19:32:59.700, 21129.8, 21129.8, nan, 66.1679, 19988.6, 12.1295
2024-12-27-19:32:59.705, 21174.3, 21174.3, nan, 67.9059, 19988.6, 12.2106
2024-12-27-19:32:59.710, 21218.5, 21218.5, nan, 69.6361, 19988.5, 12.2914
2024-12-27-19:32:59.715, 21262.5, 21262.5, nan, 71.3588, 19988.5, 12.3717
2024-12-27-19:32:59.720, 21306.3, 21306.3, nan, 73.0739, 19988.4, 12.4518
2024-12-27-19:32:59.725, 21350, 21350, nan, 74.7814, 19988.3, 12.5315
2024-12-27-19:32:59.730, 21393.4, 21393.4, nan, 76.4816, 19988.3, 12.6108
2024-12-27-19:32:59.735, 21436.7, 21436.7, nan, 78.1744, 19988.2, 12.6898
2024-12-27-19:32:59.740, 21479.8, 21479.8, nan, 79.8599, 19988.1, 12.7685
2024-12-27-19:32:59.745, 21522.6, 21522.6, nan, 81.5381, 19988.1, 12.8468
2024-12-27-19:32:59.750, 21565.3, 21565.3, nan, 83.2092, 19988, 12.9248
2024-12-27-19:32:59.755, 21607.9, 21607.9, nan, 84.8732, 19987.9, 13.0024
2024-12-27-19:32:59.760, 21650.2, 21650.2, nan, 86.5301, 19987.9, 13.0797
2024-12-27-19:32:59.765, 21692.4, 21692.4, nan, 88.18, 19987.8, 13.1567
2024-12-27-19:32:59.770, 21734.4, 21734.4, nan, 89.823, 19987.7, 13.2334
2024-12-27-19:32:59.775, 21776.2, 21776.2, nan, 91.4591, 19987.7, 13.3098
2024-12-27-19:32:59.780, 21817.8, 21817.8, nan, 93.0884, 19987.6, 13.3858
2024-12-27-19:32:59.785, 21859.3, 21859.3, nan, 94.7109, 19987.5, 13.4615
2024-12-27-19:32:59.790, 21900.6, 21900.6, nan, 96.3267, 19987.5, 13.5369
2024-12-27-19:32:59.795, 21941.7, 21941.7, nan, 97.9359, 19987.4, 13.612
2024-12-27-19:32:59.800, 21982.6, 21982.6, nan, 99.5384, 19987.3, 13.6868
2024-12-27-19:32:59.805, 22023.4, 22023.4, nan, 101.134, 19987.3, 13.7613
2024-12-27-19:32:59.810, 22064.1, 22064.1, nan, 102.724, 19987.2, 13.8355
2024-12-27-19:32:59.815, 22104.5, 22104.5, nan, 104.307, 19987.1, 13.9093
2024-12-27-19:32:59.820, 22144.8, 22144.8, nan, 105.884, 19987.1, 13.9829
2024-12-27-19:32:59.825, 22184.9, 22184.9, nan, 107.454, 19987, 14.0562
2024-12-27-19:32:59.830, 22224.9, 22224.9, nan, 109.018, 19986.9, 14.1292
2024-12-27-19:32:59.835, 22264.7, 22264.7, nan, 110.576, 19986.9, 14.2019
2024-12-27-19:32:59.840, 22304.4, 22304.4, nan, 112.128, 19986.8, 14.2743
2024-12-27-19:32:59.845, 22343.9, 22343.9, nan, 113.673, 19986.7, 14.3464
2024-12-27-19:32:59.850, 22383.2, 22383.2, nan, 115.213, 19986.6, 14.4183
2024-12-27-19:32:59.855, 22422.4, 22422.4, nan, 116.746, 19986.6, 14.4898
2024-12-27-19:32:59.860, 22461.4, 22461.4, nan, 118.274, 19986.5, 14.5611
2024-12-27-19:32:59.865, 22500.3, 22500.3, nan, 119.795, 19986.4, 14.6321
2024-12-27-19:32:59.870, 22539, 22539, nan, 121.311, 19986.3, 14.7028
2024-12-27-19:32:59.875, 22577.6, 22577.6, nan, 122.82, 19986.3, 14.7733
2024-12-27-19:32:59.880, 22616.1, 22616.1, nan, 124.324, 19986.2, 14.8435
2024-12-27-19:32:59.885, 22654.3, 22654.3, nan, 125.822, 19986.1, 14.9134
2024-12-27-19:32:59.890, 22692.5, 22692.5, nan, 127.315, 19986, 14.983
2024-12-27-19:32:59.895, 22730.5, 22730.5, nan, 128.802, 19986, 15.0524
2024-12-27-19:32:59.900, 22768.3, 22768.3, nan, 130.283, 19985.9, 15.1215
2024-12-27-19:32:59.905, 22806, 22806, nan, 131.758, 19985.8, 15.1904
2024-12-27-19:32:59.910, 22843.6, 22843.6, nan, 133.228, 19985.7, 15.259
2024-12-27-19:32:59.915, 22881, 22881, nan, 134.693, 19985.7, 15.3273
2024-12-27-19:32:59.920, 22918.3, 22918.3, nan, 136.152, 19985.6, 15.3954
2024-12-27-19:32:59.925, 22955.5, 22955.5, nan, 137.605, 19985.5, 15.4632
2024-12-27-19:32:59.930, 22992.5, 22992.5, nan, 139.053, 19985.4, 15.5308
2024-12-27-19:32:59.935, 23029.3, 23029.3, nan, 140.496, 19985.4, 15.5982
2024-12-27-19:32:59.940, 23066.1, 23066.1, nan, 141.934, 19985.3, 15.6652
2024-12-27-19:32:59.945, 23102.7, 23102.7, nan, 143.366, 19985.2, 15.7321
2024-12-27-19:32:59.950, 23139.2, 23139.2, nan, 144.793, 19985.1, 15.7987
2024-12-27-19:32:59.955, 23175.5, 23175.5, nan, 146.215, 19985, 15.865
2024-12-27-19:32:59.960, 23211.7, 23211.7, nan, 147.632, 19985, 15.9311
2024-12-27-19:32:59.965, 23247.8, 23247.8, nan, 149.043, 19984.9, 15.997
2024-12-27-19:32:59.970, 23283.7, 23283.7, nan, 150.45, 19984.8, 16.0627
2024-12-27-19:32:59.975, 23319.5, 23319.5, nan, 151.851, 19984.7, 16.1281
2024-12-27-19:32:59.980, 23355.2, 23355.2, nan, 153.248, 19984.6, 16.1932
2024-12-27-19:32:59.985, 23390.8, 23390.8, nan, 154.639, 19984.6, 16.2582
2024-12-27-19:32:59.990, 23426.2, 23426.2, nan, 156.026, 19984.5, 16.3229
2024-12-27-19:32:59.995, 23461.5, 23461.5, nan, 157.407, 19984.4, 16.3873
2024-12-27-19:33:00.000, 23496.7, 23496.7, nan, 158.784, 19984.3, 16.4516
2024-12-27-19:33:00.005, 23531.8, 23531.8, nan, 160.156, 19984.2, 16.5156
2024-12-27-19:33:00.010, 23566.7, 23566.7, nan, 161.523, 19984.1, 16.5794
2024-12-27-19:33:00.015, 23601.5, 23601.5, nan, 162.885, 19984.1, 16.643
2024-12-27-19:33:00.020, 23636.2, 23636.2, nan, 164.243, 19984, 16.7063
2024-12-27-19:33:00.025, 23670.8, 23670.8, nan, 165.596, 19983.9, 16.7695
2024-12-27-19:33:00.030, 23705.2, 23705.2, nan, 166.944, 19983.8, 16.8324
2024-12-27-19:33:00.035, 23739.6, 23739.6, nan, 168.288, 19983.7, 16.8951
2024-12-27-19:33:00.040, 23773.8, 23773.8, nan, 169.627, 19983.6, 16.9576
2024-12-27-19:33:00.045, 23807.9, 23807.9, nan, 170.961, 19983.6, 17.0199
2024-12-27-19:33:00.050, 23841.9, 23841.9, nan, 172.291, 19983.5, 17.0819
2024-12-27-19:33:00.055, 23875.8, 23875.8, nan, 173.617, 19983.4, 17.1438
2024-12-27-19:33:00.060, 23909.5, 23909.5, nan, 174.938, 19983.3, 17.2054
2024-12-27-19:33:00.065, 23943.2, 23943.2, nan, 176.254, 19983.2, 17.2669
2024-12-27-19:33:00.070, 23976.7, 23976.7, nan, 177.566, 19983.1, 17.3281
2024-12-27-19:33:00.075, 24010.1, 24010.1, nan, 178.874, 19983, 17.3891
2024-12-27-19:33:00.080, 24043.4, 24043.4, nan, 180.177, 19983, 17.4499
2024-12-27-19:33:00.085, 24076.6, 24076.6, nan, 181.476, 19982.9, 17.5106
2024-12-27-19:33:00.090, 24109.7, 24109.7, nan, 182.771, 19982.8, 17.571
2024-12-27-19:33:00.095, 24142.7, 24142.7, nan, 184.061, 19982.7, 17.6312
2024-12-27-19:33:00.100, 24175.5, 24175.5, nan, 185.348, 19982.6, 17.6912
2024-12-27-19:33:00.105, 24208.3, 24208.3, nan, 186.629, 19982.5, 17.751
2024-12-27-19:33:00.110, 24241, 24241, nan, 187.907, 19982.4, 17.8107
2024-12-27-19:33:00.115, 24273.5, 24273.5, nan, 189.181, 19982.3, 17.8701
2024-12-27-19:33:00.120, 24305.9, 24305.9, nan, 190.449, 19982.2, 17.9293
2024-12-27-19:33:00.125, 24338.2, 24338.2, nan, 191.714, 19982.2, 17.9883
2024-12-27-19:33:00.130, 24370.5, 24370.5, nan, 192.974, 19982.1, 18.0471
2024-12-27-19:33:00.135, 24402.6, 24402.6, nan, 194.231, 19982, 18.1058
2024-12-27-19:33:00.140, 24434.6, 24434.6, nan, 195.483, 19981.9, 18.1642
2024-12-27-19:33:00.145, 24466.5, 24466.5, nan, 196.732, 19981.8, 18.2225
2024-12-27-19:33:00.150, 24498.3, 24498.3, nan, 197.976, 19981.7, 18.2805
2024-12-27-19:33:00.155, 24530, 24530, nan, 199.216, 19981.6, 18.3384
2024-12-27-19:33:00.160, 24561.6, 24561.6, nan, 200.453, 19981.5, 18.3961
2024-12-27-19:33:00.165, 24593.1, 24593.1, nan, 201.686, 19981.4, 18.4537
2024-12-27-19:33:00.170, 24624.5, 24624.5, nan, 202.914, 19981.3, 18.511
2024-12-27-19:33:00.175, 24655.8, 24655.8, nan, 204.139, 19981.2, 18.5682
2024-12-27-19:33:00.180, 24687, 24687, nan, 205.36, 19981.1, 18.6251
2024-12-27-19:33:00.185, 24718.1, 24718.1, nan, 206.578, 19981.1, 18.682
2024-12-27-19:33:00.190, 24749.1, 24749.1, nan, 207.791, 19981, 18.7386
2024-12-27-19:33:00.195, 24780, 24780, nan, 209.001, 19980.9, 18.795
2024-12-27-19:33:00.200, 24810.8, 24810.8, nan, 210.207, 19980.8, 18.8513
2024-12-27-19:33:00.205, 24841.6, 24841.6, nan, 211.409, 19980.7, 18.9074
2024-12-27-19:33:00.210, 24872.2, 24872.2, nan, 212.608, 19980.6, 18.9634
2024-12-27-19:33:00.215, 24902.7, 24902.7, nan, 213.803, 19980.5, 19.0191
2024-12-27-19:33:00.220, 24933.2, 24933.2, nan, 214.994, 19980.4, 19.0747
2024-12-27-19:33:00.225, 24963.5, 24963.5, nan, 216.182, 19980.3, 19.1301
2024-12-27-19:33:00.230, 24993.8, 24993.8, nan, 217.366, 19980.2, 19.1854
2024-12-27-19:33:00.235, 25024, 25024, nan, 218.546, 19980.1, 19.2405
2024-12-27-19:33:00.240, 25054, 25054, nan, 219.723, 19980, 19.2954
2024-12-27-19:33:00.245, 25084, 25084, nan, 220.897, 19979.9, 19.3502
2024-12-27-19:33:00.250, 25113.9, 25113.9, nan, 222.066, 19979.8, 19.4048
2024-12-27-19:33:00.255, 25143.7, 25143.7, nan, 223.233, 19979.7, 19.4592
2024-12-27-19:33:00.260, 25173.4, 25173.4, nan, 224.396, 19979.6, 19.5135
2024-12-27-19:33:00.265, 25203.1, 25203.1, nan, 225.555, 19979.5, 19.5676
2024-12-27-19:33:00.270, 25232.6, 25232.6, nan, 226.711, 19979.4, 19.6215
2024-12-27-19:33:00.275, 25262.1, 25262.1, nan, 227.864, 19979.3, 19.6753
2024-12-27-19:33:00.280, 25291.5, 25291.5, nan, 229.013, 19979.2, 19.729
2024-12-27-19:33:00.285, 25320.7, 25320.7, nan, 230.159, 19979.1, 19.7824
2024-12-27-19:33:00.290, 25349.9, 25349.9, nan, 231.302, 19979, 19.8357
2024-12-27-19:33:00.295, 25379, 25379, nan, 232.441, 19978.9, 19.8889
2024-12-27-19:33:00.300, 25408.1, 25408.1, nan, 233.577, 19978.8, 19.9419
2024-12-27-19:33:00.305, 25437, 25437, nan, 234.71, 19978.7, 19.9948
2024-12-27-19:33:00.310, 25465.9, 25465.9, nan, 235.839, 19978.6, 20.0475
2024-12-27-19:33:00.315, 25494.7, 25494.7, nan, 236.965, 19978.5, 20.1
2024-12-27-19:33:00.320, 25523.4, 25523.4, nan, 238.088, 19978.4, 20.1524
2024-12-27-19:33:00.326, 25552, 25552, nan, 239.207, 19978.3, 20.2047
2024-12-27-19:33:00.331, 25580.5, 25580.5, nan, 240.324, 19978.2, 20.2568
2024-12-27-19:33:00.336, 25608.9, 25608.9, nan, 241.437, 19978.1, 20.3087
2024-12-27-19:33:00.341, 25637.3, 25637.3, nan, 242.547, 19978, 20.3605
2024-12-27-19:33:00.346, 25665.6, 25665.6, nan, 243.654, 19977.9, 20.4122
2024-12-27-19:33:00.351, 25693.8, 25693.8, nan, 244.758, 19977.8, 20.4637
2024-12-27-19:33:00.356, 25721.9, 25721.9, nan, 245.859, 19977.7, 20.5151
2024-12-27-19:33:00.361, 25750, 25750, nan, 246.956, 19977.6, 20.5663
2024-12-27-19:33:00.366, 25778, 25778, nan, 248.051, 19977.5, 20.6174
2024-12-27-19:33:00.371, 25805.9, 25805.9, nan, 249.142, 19977.4, 20.6683
2024-12-27-19:33:00.376, 25833.7, 25833.7, nan, 250.231, 19977.3, 20.7191
2024-12-27-19:33:00.381, 25861.4, 25861.4, nan, 251.316, 19977.2, 20.7698
2024-12-27-19:33:00.386, 25889.1, 25889.1, nan, 252.399, 19977.1, 20.8203
2024-12-27-19:33:00.391, 25916.7, 25916.7, nan, 253.478, 19977, 20.8706
2024-12-27-19:33:00.396, 25944.2, 25944.2, nan, 254.555, 19976.9, 20.9209
2024-12-27-19:33:00.401, 25971.6, 25971.6, nan, 255.628, 19976.8, 20.971
2024-12-27-19:33:00.406, 25999, 25999, nan, 256.699, 19976.7, 21.0209
2024-12-27-19:33:00.411, 26026.3, 26026.3, nan, 257.766, 19976.6, 21.0708
2024-12-27-19:33:00.416, 26053.5, 26053.5, nan, 258.831, 19976.5, 21.1205
2024-12-27-19:33:00.421, 26080.6, 26080.6, nan, 259.893, 19976.4, 21.17
2024-12-27-19:33:00.426, 26107.7, 26107.7, nan, 260.952, 19976.3, 21.2194
2024-12-27-19:33:00.431, 26134.6, 26134.6, nan, 262.008, 19976.1, 21.2687
2024-12-27-19:33:00.436, 26161.6, 26161.6, nan, 263.061, 19976, 21.3179
2024-12-27-19:33:00.441, 26188.4, 26188.4, nan, 264.112, 19975.9, 21.3669
2024-12-27-19:33:00.446, 26215.2, 26215.2, nan, 265.159, 19975.8, 21.4158
2024-12-27-19:33:00.451, 26241.9, 26241.9, nan, 266.204, 19975.7, 21.4645
2024-12-27-19:33:00.456, 26268.5, 26268.5, nan, 267.246, 19975.6, 21.5132
2024-12-27-19:33:00.461, 26295.1, 26295.1, nan, 268.285, 19975.5, 21.5617
2024-12-27-19:33:00.466, 26321.6, 26321.6, nan, 269.322, 19975.4, 21.61
2024-12-27-19:33:00.471, 26348, 26348, nan, 270.356, 19975.3, 21.6583
2024-12-27-19:33:00.476, 26374.3, 26374.3, nan, 271.387, 19975.2, 21.7064
2024-12-27-19:33:00.481, 26400.6, 26400.6, nan, 272.415, 19975.1, 21.7544
2024-12-27-19:33:00.486, 26426.8, 26426.8, nan, 273.441, 19975, 21.8022
2024-12-27-19:33:00.491, 26453, 26453, nan, 274.464, 19974.8, 21.85
2024-12-27-19:33:00.496, 26479, 26479, nan, 275.484, 19974.7, 21.8976
2024-12-27-19:33:00.501, 26505, 26505, nan, 276.501, 19974.6, 21.9451
2024-12-27-19:33:00.506, 26531, 26531, nan, 277.516, 19974.5, 21.9924
2024-12-27-19:33:00.511, 26556.8, 26556.8, nan, 278.529, 19974.4, 22.0397
2024-12-27-19:33:00.516, 26582.7, 26582.7, nan, 279.539, 19974.3, 22.0868
2024-12-27-19:33:00.521, 26608.4, 26608.4, nan, 280.546, 19974.2, 22.1338
2024-12-27-19:33:00.526, 26634.1, 26634.1, nan, 281.55, 19974.1, 22.1807
2024-12-27-19:33:00.531, 26659.7, 26659.7, nan, 282.552, 19974, 22.2274
2024-12-27-19:33:00.536, 26685.2, 26685.2, nan, 283.552, 19973.9, 22.2741
2024-12-27-19:33:00.541, 26710.7, 26710.7, nan, 284.548, 19973.7, 22.3206
2024-12-27-19:33:00.546, 26736.1, 26736.1, nan, 285.543, 19973.6, 22.367
2024-12-27-19:33:00.551, 26761.4, 26761.4, nan, 286.535, 19973.5, 22.4133
2024-12-27-19:33:00.556, 26786.7, 26786.7, nan, 287.524, 19973.4, 22.4594
2024-12-27-19:33:00.561, 26811.9, 26811.9, nan, 288.511, 19973.3, 22.5055
2024-12-27-19:33:00.566, 26837.1, 26837.1, nan, 289.495, 19973.2, 22.5514
2024-12-27-19:33:00.571, 26862.2, 26862.2, nan, 290.477, 19973.1, 22.5972
2024-12-27-19:33:00.576, 26887.2, 26887.2, nan, 291.456, 19973, 22.643
2024-12-27-19:33:00.581, 26912.2, 26912.2, nan, 292.433, 19972.8, 22.6885
2024-12-27-19:33:00.586, 26937.1, 26937.1, nan, 293.407, 19972.7, 22.734
2024-12-27-19:33:00.591, 26961.9, 26961.9, nan, 294.38, 19972.6, 22.7794
2024-12-27-19:33:00.596, 26986.7, 26986.7, nan, 295.349, 19972.5, 22.8246
2024-12-27-19:33:00.601, 27011.4, 27011.4, nan, 296.316, 19972.4, 22.8698
2024-12-27-19:33:00.606, 27036.1, 27036.1, nan, 297.281, 19972.3, 22.9148
2024-12-27-19:33:00.611, 27060.7, 27060.7, nan, 298.244, 19972.2, 22.9597
2024-12-27-19:33:00.616, 27085.2, 27085.2, nan, 299.204, 19972, 23.0045
2024-12-27-19:33:00.621, 27109.7, 27109.7, nan, 300.162, 19971.9, 23.0492
2024-12-27-19:33:00.626, 27134.1, 27134.1, nan, 301.117, 19971.8, 23.0938
2024-12-27-19:33:00.631, 27158.5, 27158.5, nan, 302.07, 19971.7, 23.1383
2024-12-27-19:33:00.636, 27182.8, 27182.8, nan, 303.021, 19971.6, 23.1826
2024-12-27-19:33:00.641, 27207, 27207, nan, 303.969, 19971.5, 23.2269
2024-12-27-19:33:00.646, 27231.2, 27231.2, nan, 304.916, 19971.3, 23.2711
2024-12-27-19:33:00.651, 27255.3, 27255.3, nan, 305.86, 19971.2, 23.3151
2024-12-27-19:33:00.656, 27279.4, 27279.4, nan, 306.801, 19971.1, 23.3591
2024-12-27-19:33:00.661, 27303.4, 27303.4, nan, 307.74, 19971, 23.4029
2024-12-27-19:33:00.666, 27327.3, 27327.3, nan, 308.678, 19970.9, 23.4466
2024-12-27-19:33:00.671, 27351.2, 27351.2, nan, 309.612, 19970.8, 23.4902
2024-12-27-19:33:00.676, 27375, 27375, nan, 310.545, 19970.6, 23.5338
2024-12-27-19:33:00.681, 27398.8, 27398.8, nan, 311.475, 19970.5, 23.5772
2024-12-27-19:33:00.686, 27422.5, 27422.5, nan, 312.404, 19970.4, 23.6205
2024-12-27-19:33:00.691, 27446.2, 27446.2, nan, 313.33, 19970.3, 23.6637
2024-12-27-19:33:00.696, 27469.8, 27469.8, nan, 314.253, 19970.2, 23.7068
2024-12-27-19:33:00.701, 27493.4, 27493.4, nan, 315.175, 19970.1, 23.7498
2024-12-27-19:33:00.706, 27516.9, 27516.9, nan, 316.095, 19969.9, 23.7927
2024-12-27-19:33:00.711, 27540.3, 27540.3, nan, 317.012, 19969.8, 23.8356
2024-12-27-19:33:00.716, 27563.7, 27563.7, nan, 317.927, 19969.7, 23.8783
2024-12-27-19:33:00.721, 27587, 27587, nan, 318.84, 19969.6, 23.9209
2024-12-27-19:33:00.726, 27610.3, 27610.3, nan, 319.751, 19969.5, 23.9634
2024-12-27-19:33:00.731, 27633.5, 27633.5, nan, 320.659, 19969.3, 24.0058
2024-12-27-19:33:00.736, 27656.7, 27656.7, nan, 321.566, 19969.2, 24.0481
2024-12-27-19:33:00.741, 27679.8, 27679.8, nan, 322.47, 19969.1, 24.0903
2024-12-27-19:33:00.746, 27702.8, 27702.8, nan, 323.372, 19969, 24.1324
2024-12-27-19:33:00.751, 27725.8, 27725.8, nan, 324.272, 19968.9, 24.1744
2024-12-27-19:33:00.756, 27748.8, 27748.8, nan, 325.17, 19968.7, 24.2163
2024-12-27-19:33:00.761, 27771.7, 27771.7, nan, 326.066, 19968.6, 24.2581
2024-12-27-19:33:00.766, 27794.5, 27794.5, nan, 326.959, 19968.5, 24.2998
2024-12-27-19:33:00.771, 27817.3, 27817.3, nan, 327.851, 19968.4, 24.3414
2024-12-27-19:33:00.776, 27840, 27840, nan, 328.741, 19968.2, 24.3829
2024-12-27-19:33:00.781, 27862.7, 27862.7, nan, 329.629, 19968.1, 24.4243
2024-12-27-19:33:00.786, 27885.4, 27885.4, nan, 330.514, 19968, 24.4657
2024-12-27-19:33:00.791, 27908, 27908, nan, 331.398, 19967.9, 24.5069
2024-12-27-19:33:00.796, 27930.5, 27930.5, nan, 332.28, 19967.8, 24.5481
2024-12-27-19:33:00.801, 27953, 27953, nan, 333.16, 19967.6, 24.5891
2024-12-27-19:33:00.806, 27975.4, 27975.4, nan, 334.037, 19967.5, 24.6301
2024-12-27-19:33:00.811, 27997.8, 27997.8, nan, 334.913, 19967.4, 24.6709
2024-12-27-19:33:00.816, 28020.1, 28020.1, nan, 335.787, 19967.3, 24.7117
2024-12-27-19:33:00.821, 28042.4, 28042.4, nan, 336.659, 19967.1, 24.7524
2024-12-27-19:33:00.826, 28064.6, 28064.6, nan, 337.529, 19967, 24.793
2024-12-27-19:33:00.831, 28086.8, 28086.8, nan, 338.397, 19966.9, 24.8335
2024-12-27-19:33:00.836, 28108.9, 28108.9, nan, 339.263, 19966.8, 24.8739
2024-12-27-19:33:00.841, 28131, 28131, nan, 340.127, 19966.6, 24.9143
2024-12-27-19:33:00.846, 28153.1, 28153.1, nan, 340.989, 19966.5, 24.9545
2024-12-27-19:33:00.851, 28175, 28175, nan, 341.85, 19966.4, 24.9946
2024-12-27-19:33:00.856, 28197, 28197, nan, 342.708, 19966.3, 25.0347
